chapter,code,title,classKind,parent_code,uri,definition
01,1D03,Abcès infectieux du système nerveux central,category,,http://id.who.int/icd/release/11/2024-01/mms/1483190070,"Processus suppuratif focal du parenchyme cérébral, de l’espace intracrânien ou rachidien / épidural ou sousdural, et moins fréquemment du parenchyme de la moelle épinière. Le processus suppuratif est plus couramment associé à une infection bactérienne, et occasionnellement à une infection fongique, protozoaire, ou parasitaire. Les abcès cérébraux se développent plus couramment par dissémination depuis une localisation contiguë infectée (oreille, sinus paranasaux, cellules mastoïdiennes, dents), une ostéomyélite craniofaciale, et à la suite d’un traumatisme crânien ouvert ou d’une intervention neurochirurgicale antérieure. Une dissémination hématogène due à une infection pulmonaire purulente, à une endocardite bactérienne, ou à d’autres sièges d’infection, peut également causer un abcès cérébral. Les patients présentant un abcès intracrânien souffrent de combinaisons variables de maux de tête, d’altération de l’état mental, de troubles de la concentration, et de convulsions. Une fièvre peut être présente. Les patients présentant un abcès intrarachidien souffrent de degrés variables de paraparésie ou de quadriparésie, de déficience sensorielle au dessous du niveau de la lésion, d’une fonction sphinctérienne altérée, et de douleurs dorsales. Le diagnostic est établi par TDM ou par imagerie IRM, et peut être confirmé par un examen histologique et une culture de l’abcès à la suite d’un drainage neurochirurgical. La ponction lombaire est généralement contreindiquée."
01,1D03.0,Abcès intrarachidien intramédullaire,category,1D03,http://id.who.int/icd/release/11/2024-01/mms/443087096,
01,1D03.1,Abcès intrarachidien sousdural,category,1D03,http://id.who.int/icd/release/11/2024-01/mms/613341872,
01,1D03.2,Abcès intrarachidien extradural,category,1D03,http://id.who.int/icd/release/11/2024-01/mms/1147230459,
01,1D03.3,Abcès intracrânien,category,1D03,http://id.who.int/icd/release/11/2024-01/mms/1128677700,"Affection de la cavité crânienne, causée par une infection d'origine bactérienne, virale ou fongique. Cette affection est caractérisée par une accumulation focale de matériel purulent dans la cavité crânienne. Cette affection peut se manifester par de la fièvre, des maux de tête et des déficits neurologiques focaux."
01,1D03.30,Abcès hémisphérique cérébral profond,category,1D03.3,http://id.who.int/icd/release/11/2024-01/mms/1360075821,
01,1D03.31,Abcès du corps calleux,category,1D03.3,http://id.who.int/icd/release/11/2024-01/mms/838770280,
01,1D03.32,Abcès hypophysaire,category,1D03.3,http://id.who.int/icd/release/11/2024-01/mms/777604655,
01,1D03.33,Abcès intracrânien multiple ou généralisé,category,1D03.3,http://id.who.int/icd/release/11/2024-01/mms/714215906,"Infections suppuratives focales multiples dans la cavité crânienne, y compris les espaces épiduraux et sous-duraux, ou dans le cerveau, le tronc cérébral ou le cervelet. Les abcès sont généralement entourés d'une capsule vascularisée. La cérébrite décrit les abcès cérébraux non encapsulés. L'agent infectieux peut être bactérien, fongique ou parasitaire. Les signes et les symptômes sont variables mais se présentent typiquement comme une lésion de masse en expansion, sur une période de temps variable, avec des maux de tête, de la fièvre et un déficit neurologique focal. Des crises d’épilepsie peuvent survenir. Le diagnostic repose sur la neuro-imagerie et l'examen microbiologique, par coloration de Gram et culture du matériel de l'abcès."
01,1D03.3Y,Autres abcès intracrânien,category,1D03.3,http://id.who.int/icd/release/11/2024-01/mms/1128677700/other,
01,1D03.3Z,"Abcès intracrânien, sans précision",category,1D03.3,http://id.who.int/icd/release/11/2024-01/mms/1128677700/unspecified,
01,1D03.4,Abcès intrarachidien épidural,category,1D03,http://id.who.int/icd/release/11/2024-01/mms/1299705786,"Affection de l'espace épidural, causée par une infection d'origine bactérienne, virale, fongique ou parasitaire. Cette affection est caractérisée par une accumulation focale de matériel purulent dans l'espace épidural. Cette affection présente des symptômes qui dépendent de la localisation de l'abcès. La transmission se fait par propagation hématogène de l'agent infectieux, généralement à partir d'une source cutanée ou muqueuse."
01,1D03.5,Abcès de la moelle épinière,category,1D03,http://id.who.int/icd/release/11/2024-01/mms/486617244,"Affection de la moelle épinière, causée par une infection d'origine bactérienne, virale ou fongique. Cette affection est caractérisée par une accumulation focale de matériel purulent dans la moelle épinière. Cette affection peut se présenter avec de la fièvre, des douleurs dorsales et des déficits neurologiques. La transmission se fait par propagation hématogène de l'agent infectieux."
01,1D03.Y,Autres abcès infectieux du système nerveux central,category,1D03,http://id.who.int/icd/release/11/2024-01/mms/1483190070/other,
01,1D03.Z,"Abcès infectieux du système nerveux central, sans précision",category,1D03,http://id.who.int/icd/release/11/2024-01/mms/1483190070/unspecified,
01,1D04,Granulomes infectieux du système nerveux central,category,,http://id.who.int/icd/release/11/2024-01/mms/2108355318,
01,1D04.0,Granulome intracérébral parasitaire,category,1D04,http://id.who.int/icd/release/11/2024-01/mms/1726978545,
01,1D04.1,Granulome intracrânien,category,1D04,http://id.who.int/icd/release/11/2024-01/mms/629126866,"Affection de la cavité crânienne, causée par une infection d’origine bactérienne, virale, fongique, ou parasitaire. Cette affection est caractérisée par une colonisation organisée de macrophages dans la cavité crânienne. Cette affection peut être accompagnée d’un déficit neurologique."
01,1D04.10,Granulome intracrânien fongique,category,1D04.1,http://id.who.int/icd/release/11/2024-01/mms/132294774,
01,1D04.1Y,Autres granulome intracrânien,category,1D04.1,http://id.who.int/icd/release/11/2024-01/mms/629126866/other,
01,1D04.1Z,"Granulome intracrânien, sans précision",category,1D04.1,http://id.who.int/icd/release/11/2024-01/mms/629126866/unspecified,
01,1D04.2,Granulome intrarachidien intramédullaire,category,1D04,http://id.who.int/icd/release/11/2024-01/mms/2017227771,
01,1D04.3,Granulome intrarachidien sousdural,category,1D04,http://id.who.int/icd/release/11/2024-01/mms/1761012301,
01,1D04.4,Granulome intrarachidien extradural,category,1D04,http://id.who.int/icd/release/11/2024-01/mms/1543721163,
01,1D04.5,Granulome intrarachidien épidural,category,1D04,http://id.who.int/icd/release/11/2024-01/mms/923328437,"Affection de l'espace épidural, causée par une infection d’origine bactérienne, virale, fongique ou parasitaire. Cette affection est caractérisée par une colonisation organisée de macrophages dans l'espace épidural. Cette affection peut être accompagnée d’un déficit neurologique."
01,1D04.Y,Autres granulomes infectieux du système nerveux central,category,1D04,http://id.who.int/icd/release/11/2024-01/mms/2108355318/other,
01,1D04.Z,"Granulomes infectieux du système nerveux central, sans précision",category,1D04,http://id.who.int/icd/release/11/2024-01/mms/2108355318/unspecified,
01,1D05,Kystes infectieux du système nerveux central,category,,http://id.who.int/icd/release/11/2024-01/mms/634116368,
01,1D05.0,Kyste infectieux épidural,category,1D05,http://id.who.int/icd/release/11/2024-01/mms/35402215,"Affection de l'espace épidural, causée par une infection d’origine bactérienne, virale, fongique ou parasitaire. Cette affection est caractérisée par la présence d’un sac membraneux qui peut être rempli de gaz, de liquide, ou de matières semi solides dans l’espace épidural. Cette affection peut être accompagnée d’un déficit neurologique."
01,1D05.1,Kyste infectieux sousdural,category,1D05,http://id.who.int/icd/release/11/2024-01/mms/1388337190,"Affection de l'espace sous-dural, causée par une infection d'origine bactérienne, virale, fongique ou parasitaire. Cette affection se caractérise par la présence d'un sac membraneux qui peut être rempli de gaz, de liquide ou de matière semi-solide entre la dure-mère et l’arachnoïde. Cette affection peut se présenter avec des déficits neurologiques."
01,1D05.Y,Autres kystes infectieux du système nerveux central,category,1D05,http://id.who.int/icd/release/11/2024-01/mms/634116368/other,
01,1D05.Z,"Kystes infectieux du système nerveux central, sans précision",category,1D05,http://id.who.int/icd/release/11/2024-01/mms/634116368/unspecified,
01,1D0Y,Autres infections non-virales et non précisées du système nerveux central,category,,http://id.who.int/icd/release/11/2024-01/mms/1585949804/other,
01,1D0Z,"Infections non-virales et non précisées du système nerveux central, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/1585949804/unspecified,
01,,Dengue,block,01,http://id.who.int/icd/release/11/2024-01/mms/1959883044,"La dengue est une maladie virale transmise par la piqûre d'un moustique infecté par des virus de la dengue. Il s'agit d'une entité de la maladie avec différentes présentations cliniques et souvent avec une évolution et un résultat cliniques imprévisibles. La plupart des patients se rétablissent après une autolimitation non sévère comme des nausées, des vomissements, des éruptions, des douleurs et des douleurs, mais une petite progression de la proportion avec une maladie sévère, le plus souvent caractérisée par une fuite plasmatique avec ou sans hémorragie, bien que des hémorragies graves ou une altération sévère des organes peuvent survenir, avec ou sans choc de la dengue"
01,1D20,Dengue sans signes d'alerte,category,,http://id.who.int/icd/release/11/2024-01/mms/685093552,
01,1D21,Dengue sans signes d'alerte,category,,http://id.who.int/icd/release/11/2024-01/mms/1302232870,"Les signes cliniques d’alerte sont : douleur ou sensibilité abdominale, saignement des muqueuses, léthargie et/ou agitation, rapide diminution de la numération plaquettaire, augmentation de l’hématocrite. D’autres signes cliniques peuvent être présents : vomissements persistants, accumulation visible de fluide, augmentation de la taille du foie de plus de 2 cm."
01,1D22,Dengue sévère,category,,http://id.who.int/icd/release/11/2024-01/mms/56575149,"Les signes cliniques sont notamment: 
1. Fuite plasmatique grave entraînant un choc (syndrome de choc de la dengue - SCD) et/ou une accumulation de liquide avec détresse respiratoire; 
2. Hémorragie grave évaluée par un clinicien; 
3. Atteinte grave d'un organe: ASAT ou ALAT hépatiques >=1000, SNC: troubles de la conscience, atteinte d'autres organes, comme une myocardite ou une néphrite."
01,1D2Z,"Dengue, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/1959883044/unspecified,
01,,Fièvres virales transmises par des arthropodes,block,01,http://id.who.int/icd/release/11/2024-01/mms/921595235,
01,1D40,Chikungunya,category,,http://id.who.int/icd/release/11/2024-01/mms/900389391,
01,1D41,Fièvre à tiques du Colorado,category,,http://id.who.int/icd/release/11/2024-01/mms/951357413,
01,1D42,Fièvre à virus O'nyong-nyong,category,,http://id.who.int/icd/release/11/2024-01/mms/1356928923,
01,1D43,Maladie à virus Oropouche,category,,http://id.who.int/icd/release/11/2024-01/mms/693244560,"Une maladie causée par une infection par le virus Oropouche. Cette maladie se caractérise par de la fièvre, des maux de tête, des douleurs dans le cou et le dos, des douleurs articulaires ou une photophobie. Cette maladie peut également se manifester par une bronchite, des nausées, des diarrhées, des douleurs abdominales ou des sensations de brulure dans tout le corps. La transmission se fait par la piqûre d'un moustique ou d'un moucheron infecté. La confirmation se fait par la détection des anticorps spécifiques du virus d'Oropouche dans un échantillon de sérum."
01,1D44,Fièvre de la vallée du Rift,category,,http://id.who.int/icd/release/11/2024-01/mms/854137188,"Maladie causée par une infection par le virus de la fièvre de la vallée du Rift. Cette maladie est en général asymptomatique. Cette maladie peut également se manifester par de la fièvre, des anomalies hépatiques, une faiblesse, des douleurs dorsales ou des vertiges. La transmission se fait par la piqûre d’un moustique infecté. La confirmation se fait généralement par la détection d'anticorps IgM ou IgG spécifiques du virus de la fièvre de la Vallée du Rift dans un échantillon de sang."
01,1D45,Fièvre des mouches des sables,category,,http://id.who.int/icd/release/11/2024-01/mms/1276763930,
01,1D46,Infection à West-Nile virus,category,,http://id.who.int/icd/release/11/2024-01/mms/1091013360,"Affection due à une infection par le virus du Nil occidental. Cette affection est généralement asymptomatique. Cette affection peut être accompagnée d’une fièvre, de maux de tête, d’une raideur de la nuque, d’une stupeur, d’une désorientation, d’un coma, de tremblements, de convulsions, d’une faiblesse musculaire, ou d’une paralysie. La transmission se fait par piqûre d’un moustique infecté. Confirmation par détection d'anticorps IgG ou IgM dirigés contre le virus du Nil occidental dans un prélèvement de sérum."
01,1D47,Fièvre jaune,category,,http://id.who.int/icd/release/11/2024-01/mms/383352795,"Affection causée par une infection par le virus de la fièvre jaune. Cette affection se caractérise par de la fièvre, des frissons, des céphalées, des myalgies, une congestion conjonctivale ou une bradycardie relative. Les affections graves peuvent également se manifester par une fièvre croissante, un ictère, une insuffisance rénale ou des hémorragies. La transmission se fait par la piqûre d’un moustique infecté. La confirmation se fait par la détection d'anticorps IgM anti-virus de la fièvre jaune dans un échantillon de sérum."
01,1D48,Maladie à virus Zika,category,,http://id.who.int/icd/release/11/2024-01/mms/1401438580,"L’infection par le virus Zika est due à la piqûre d’un moustique Aedes infecté. Les symptômes les plus courants de l’infection par le virus Zika sont une légère fièvre et un exanthème (éruption cutanée), généralement accompagnés d’une conjonctivite, de douleurs musculaires ou articulaires ,et d’un malaise général qui apparaissent 2 à 7 jours après la piqûre du moustique infecté."
